Year,GrandPrix,Round,Country,Location,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,DriverFullName,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,HasGreen,HasYellow,HasSafetyCar,HasRedFlag,HasVSC,HasVSCEnding,GapToLeader,IntervalToPositionAhead,GapToLeaderSeconds,IntervalToPositionAheadSeconds,TimeSeconds,LapTimeSeconds,PitInTimeSeconds,PitOutTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,Sector1SessionTimeSeconds,Sector2SessionTimeSeconds,Sector3SessionTimeSeconds,LapStartTimeSeconds
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 01:28:10.764000,HAR,28,0 days 00:01:49.236000,35.0,3.0,,Brendon Hartley,,0 days 00:00:31.933000,0 days 00:00:47.833000,0 days 00:00:29.470000,0 days 01:26:53.514000,0 days 01:27:41.347000,0 days 01:28:10.817000,294.0,202.0,218.0,299.0,False,SUPERSOFT,4.0,True,Toro Rosso,0 days 01:26:21.528000,,1,14.0,False,,False,True,17.4,38.2,966.7,False,26.4,139,1.2,True,False,False,False,False,False,1 L,+15.925,,15.925,5290.764,109.236,,,31.933,47.833,29.47,5213.514,5261.347,5290.817,5181.528
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 01:30:00.024000,HAR,28,0 days 00:01:49.260000,36.0,3.0,,Brendon Hartley,,0 days 00:00:31.910000,0 days 00:00:47.673000,0 days 00:00:29.677000,0 days 01:28:42.727000,0 days 01:29:30.400000,0 days 01:30:00.077000,299.0,202.0,217.0,299.0,False,SUPERSOFT,5.0,True,Toro Rosso,0 days 01:28:10.764000,,1,14.0,False,,False,True,17.0,39.8,966.7,False,26.4,154,1.3,True,False,False,False,False,False,1 L,+15.708,,15.708,5400.024,109.26,,,31.91,47.673,29.677,5322.727,5370.4,5400.077,5290.764
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 01:31:49.360000,HAR,28,0 days 00:01:49.336000,37.0,3.0,,Brendon Hartley,,0 days 00:00:32.077000,0 days 00:00:47.822000,0 days 00:00:29.437000,0 days 01:30:32.154000,0 days 01:31:19.976000,0 days 01:31:49.413000,297.0,201.0,219.0,299.0,False,SUPERSOFT,6.0,True,Toro Rosso,0 days 01:30:00.024000,,1,14.0,False,,False,True,17.3,39.1,966.7,False,26.5,175,1.3,True,False,False,False,False,False,1 L,+15.828,,15.828,5509.36,109.336,,,32.077,47.822,29.437,5432.154,5479.976,5509.413,5400.024
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 01:33:38.391000,HAR,28,0 days 00:01:49.031000,38.0,3.0,,Brendon Hartley,,0 days 00:00:31.942000,0 days 00:00:47.520000,0 days 00:00:29.569000,0 days 01:32:21.355000,0 days 01:33:08.875000,0 days 01:33:38.444000,299.0,201.0,218.0,299.0,False,SUPERSOFT,7.0,True,Toro Rosso,0 days 01:31:49.360000,,1,14.0,False,,False,True,17.4,38.9,966.6,False,26.6,156,1.7,True,False,False,False,False,False,1 L,+15.389,,15.389,5618.391,109.031,,,31.942,47.52,29.569,5541.355,5588.875,5618.444,5509.36
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 01:35:27.940000,HAR,28,0 days 00:01:49.549000,39.0,3.0,,Brendon Hartley,,0 days 00:00:32.064000,0 days 00:00:47.904000,0 days 00:00:29.581000,0 days 01:34:10.508000,0 days 01:34:58.412000,0 days 01:35:27.993000,296.0,201.0,218.0,299.0,False,SUPERSOFT,8.0,True,Toro Rosso,0 days 01:33:38.391000,,1,14.0,False,,False,True,17.4,39.5,966.6,False,26.8,148,1.7,True,False,False,False,False,False,1 L,+15.781,,15.781,5727.94,109.549,,,32.064,47.904,29.581,5650.508,5698.412,5727.993,5618.391
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 01:37:18.909000,HAR,28,0 days 00:01:50.969000,40.0,3.0,,Brendon Hartley,,0 days 00:00:32.305000,0 days 00:00:49.218000,0 days 00:00:29.446000,0 days 01:36:00.298000,0 days 01:36:49.516000,0 days 01:37:18.962000,292.0,200.0,219.0,297.0,False,SUPERSOFT,9.0,True,Toro Rosso,0 days 01:35:27.940000,,1,14.0,False,,False,True,17.2,38.9,966.6,False,26.3,234,2.5,True,False,False,False,False,False,1 L,+17.217,,17.217,5838.909,110.969,,,32.305,49.218,29.446,5760.298,5809.516,5838.962,5727.94
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 01:39:08.513000,HAR,28,0 days 00:01:49.604000,41.0,3.0,,Brendon Hartley,,0 days 00:00:32.139000,0 days 00:00:47.894000,0 days 00:00:29.571000,0 days 01:37:51.101000,0 days 01:38:38.995000,0 days 01:39:08.566000,303.0,201.0,221.0,299.0,False,SUPERSOFT,10.0,True,Toro Rosso,0 days 01:37:18.909000,,1,14.0,False,,False,True,17.4,39.8,966.6,False,26.2,130,2.5,True,False,False,False,False,False,1 L,+17.430,,17.43,5948.513,109.604,,,32.139,47.894,29.571,5871.101,5918.995,5948.566,5838.909
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 01:40:57.732000,HAR,28,0 days 00:01:49.219000,42.0,3.0,,Brendon Hartley,,0 days 00:00:32.054000,0 days 00:00:47.680000,0 days 00:00:29.485000,0 days 01:39:40.620000,0 days 01:40:28.300000,0 days 01:40:57.785000,301.0,203.0,221.0,301.0,False,SUPERSOFT,11.0,True,Toro Rosso,0 days 01:39:08.513000,,1,14.0,False,,False,True,17.3,40.3,966.6,False,25.9,157,2.7,True,False,False,False,False,False,1 L,+16.923,,16.923,6057.732,109.219,,,32.054,47.68,29.485,5980.62,6028.3,6057.785,5948.513
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 01:42:46.855000,HAR,28,0 days 00:01:49.123000,43.0,3.0,,Brendon Hartley,,0 days 00:00:32.018000,0 days 00:00:47.679000,0 days 00:00:29.426000,0 days 01:41:29.803000,0 days 01:42:17.482000,0 days 01:42:46.908000,299.0,202.0,221.0,298.0,False,SUPERSOFT,12.0,True,Toro Rosso,0 days 01:40:57.732000,,12,14.0,False,,False,True,17.3,38.2,966.6,False,25.6,155,3.4,True,True,False,False,False,False,1 L,+15.993,,15.993,6166.855,109.123,,,32.018,47.679,29.426,6089.803,6137.482,6166.908,6057.732
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 00:21:19.150000,RIC,3,0 days 00:02:44.752000,1.0,1.0,,Daniel Ricciardo,0 days 00:21:15.463000,,0 days 00:01:20.784000,0 days 00:00:46.815000,,0 days 00:20:32.335000,0 days 00:21:19.164000,342.0,148.0,,273.0,False,SUPERSOFT,4.0,False,Red Bull Racing,0 days 00:18:34.162000,,124,12.0,False,,False,False,17.3,38.7,967.1,False,29.7,161,2.3,True,True,True,False,False,False,+16.259,+1.555,16.259,1.555,1279.15,164.752,1275.463,,,80.784,46.815,,1232.335,1279.164,1114.162
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 00:30:03.727000,RIC,3,,2.0,2.0,0 days 00:27:51.251000,Daniel Ricciardo,,,0 days 00:00:56.033000,0 days 00:00:47.424000,,0 days 00:29:16.346000,0 days 00:30:03.846000,290.0,111.0,218.0,277.0,False,SOFT,1.0,True,Red Bull Racing,0 days 00:21:19.150000,,41,17.0,False,,False,False,17.3,38.1,967.1,False,29.7,140,3.3,True,False,True,False,False,False,2 L,2 L,,,1803.727,,,1671.251,,56.033,47.424,,1756.346,1803.846,1279.15
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 00:31:57.545000,RIC,3,0 days 00:01:53.818000,3.0,2.0,,Daniel Ricciardo,,0 days 00:00:31.425000,0 days 00:00:52.825000,0 days 00:00:29.568000,0 days 00:30:35.152000,0 days 00:31:27.977000,0 days 00:31:57.545000,327.0,192.0,217.0,317.0,True,SOFT,2.0,True,Red Bull Racing,0 days 00:30:03.727000,,1,17.0,False,,False,True,17.7,35.5,967.0,False,29.3,175,2.9,True,False,False,False,False,False,2 L,1 L,,,1917.545,113.818,,,31.425,52.825,29.568,1835.152,1887.977,1917.545,1803.727
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 00:33:51.527000,RIC,3,0 days 00:01:53.982000,4.0,2.0,,Daniel Ricciardo,,0 days 00:00:31.358000,0 days 00:00:52.796000,0 days 00:00:29.828000,0 days 00:32:28.903000,0 days 00:33:21.699000,0 days 00:33:51.527000,326.0,188.0,215.0,315.0,False,SOFT,3.0,True,Red Bull Racing,0 days 00:31:57.545000,,1,17.0,False,,False,True,17.6,34.1,967.0,False,29.0,150,2.8,True,False,False,False,False,False,2 L,1 L,,,2031.527,113.982,,,31.358,52.796,29.828,1948.903,2001.699,2031.527,1917.545
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 00:35:44.154000,RIC,3,0 days 00:01:52.627000,5.0,2.0,,Daniel Ricciardo,,0 days 00:00:31.814000,0 days 00:00:51.137000,0 days 00:00:29.676000,0 days 00:34:23.341000,0 days 00:35:14.478000,0 days 00:35:44.154000,335.0,192.0,217.0,294.0,True,SOFT,4.0,True,Red Bull Racing,0 days 00:33:51.527000,,1,17.0,False,,False,True,17.4,35.1,967.0,False,28.9,157,2.0,True,False,False,False,False,False,2 L,1 L,,,2144.154,112.627,,,31.814,51.137,29.676,2063.341,2114.478,2144.154,2031.527
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 00:37:37.296000,RIC,3,0 days 00:01:53.142000,6.0,2.0,,Daniel Ricciardo,,0 days 00:00:31.071000,0 days 00:00:52.171000,0 days 00:00:29.900000,0 days 00:36:15.225000,0 days 00:37:07.396000,0 days 00:37:37.296000,333.0,189.0,217.0,314.0,False,SOFT,5.0,True,Red Bull Racing,0 days 00:35:44.154000,,1,17.0,False,,False,True,17.4,35.0,967.1,False,28.8,156,2.8,True,False,False,False,False,False,2 L,1 L,,,2257.296,113.142,,,31.071,52.171,29.9,2175.225,2227.396,2257.296,2144.154
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 00:39:29.836000,RIC,3,0 days 00:01:52.540000,7.0,2.0,,Daniel Ricciardo,,0 days 00:00:30.986000,0 days 00:00:51.832000,0 days 00:00:29.722000,0 days 00:38:08.282000,0 days 00:39:00.114000,0 days 00:39:29.836000,332.0,189.0,219.0,317.0,True,SOFT,6.0,True,Red Bull Racing,0 days 00:37:37.296000,,1,17.0,False,,False,True,17.2,35.4,966.8,False,28.4,156,0.9,True,False,False,False,False,False,2 L,1 L,,,2369.836,112.54,,,30.986,51.832,29.722,2288.282,2340.114,2369.836,2257.296
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 00:41:21.040000,RIC,3,0 days 00:01:51.204000,8.0,2.0,,Daniel Ricciardo,,0 days 00:00:31.464000,0 days 00:00:50.165000,0 days 00:00:29.575000,0 days 00:40:01.300000,0 days 00:40:51.465000,0 days 00:41:21.040000,324.0,190.0,215.0,314.0,True,SOFT,7.0,True,Red Bull Racing,0 days 00:39:29.836000,,1,17.0,False,,False,True,17.0,37.6,966.9,False,28.3,177,2.3,True,False,False,False,False,False,2 L,+177.889,,177.889,2481.04,111.204,,,31.464,50.165,29.575,2401.3,2451.465,2481.04,2369.836
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 00:43:12.717000,RIC,3,0 days 00:01:51.677000,9.0,2.0,,Daniel Ricciardo,,0 days 00:00:31.444000,0 days 00:00:50.561000,0 days 00:00:29.672000,0 days 00:41:52.484000,0 days 00:42:43.045000,0 days 00:43:12.717000,321.0,189.0,217.0,311.0,False,SOFT,8.0,True,Red Bull Racing,0 days 00:41:21.040000,,1,16.0,False,,False,True,17.5,35.5,967.0,False,28.3,158,2.6,True,False,False,False,False,False,2 L,1 L,,,2592.717,111.677,,,31.444,50.561,29.672,2512.484,2563.045,2592.717,2481.04
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 00:45:03.264000,RIC,3,0 days 00:01:50.547000,10.0,2.0,,Daniel Ricciardo,,0 days 00:00:31.001000,0 days 00:00:49.912000,0 days 00:00:29.634000,0 days 00:43:43.718000,0 days 00:44:33.630000,0 days 00:45:03.264000,328.0,193.0,215.0,317.0,True,SOFT,9.0,True,Red Bull Racing,0 days 00:43:12.717000,,1,16.0,False,,False,True,17.1,36.1,967.0,False,27.7,82,0.6,True,False,False,False,False,False,2 L,1 L,,,2703.264,110.547,,,31.001,49.912,29.634,2623.718,2673.63,2703.264,2592.717
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 00:46:53.813000,RIC,3,0 days 00:01:50.549000,11.0,2.0,,Daniel Ricciardo,,0 days 00:00:31.259000,0 days 00:00:49.767000,0 days 00:00:29.523000,0 days 00:45:34.523000,0 days 00:46:24.290000,0 days 00:46:53.813000,322.0,190.0,214.0,311.0,False,SOFT,10.0,True,Red Bull Racing,0 days 00:45:03.264000,,1,16.0,False,,False,True,17.0,37.3,966.8,False,27.6,144,0.7,True,False,False,False,False,False,2 L,1 L,,,2813.813,110.549,,,31.259,49.767,29.523,2734.523,2784.29,2813.813,2703.264
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 00:48:44.685000,RIC,3,0 days 00:01:50.872000,12.0,2.0,,Daniel Ricciardo,,0 days 00:00:31.468000,0 days 00:00:49.863000,0 days 00:00:29.541000,0 days 00:47:25.281000,0 days 00:48:15.144000,0 days 00:48:44.685000,320.0,195.0,217.0,312.0,False,SOFT,11.0,True,Red Bull Racing,0 days 00:46:53.813000,,1,16.0,False,,False,True,17.1,37.9,966.8,False,27.5,193,2.0,True,False,False,False,False,False,2 L,1 L,,,2924.685,110.872,,,31.468,49.863,29.541,2845.281,2895.144,2924.685,2813.813
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 00:50:35.225000,RIC,3,0 days 00:01:50.540000,13.0,2.0,,Daniel Ricciardo,,0 days 00:00:31.125000,0 days 00:00:49.819000,0 days 00:00:29.596000,0 days 00:49:15.810000,0 days 00:50:05.629000,0 days 00:50:35.225000,330.0,190.0,215.0,315.0,True,SOFT,12.0,True,Red Bull Racing,0 days 00:48:44.685000,,1,16.0,False,,False,True,17.5,37.5,966.9,False,27.5,183,2.0,True,False,False,False,False,False,2 L,1 L,,,3035.225,110.54,,,31.125,49.819,29.596,2955.81,3005.629,3035.225,2924.685
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 00:52:25.608000,RIC,3,0 days 00:01:50.383000,14.0,2.0,,Daniel Ricciardo,,0 days 00:00:31.375000,0 days 00:00:49.359000,0 days 00:00:29.649000,0 days 00:51:06.600000,0 days 00:51:55.959000,0 days 00:52:25.608000,319.0,195.0,217.0,310.0,True,SOFT,13.0,True,Red Bull Racing,0 days 00:50:35.225000,,1,16.0,False,,False,True,17.6,36.6,966.9,False,27.5,180,1.4,True,False,False,False,False,False,2 L,1 L,,,3145.608,110.383,,,31.375,49.359,29.649,3066.6,3115.959,3145.608,3035.225
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 00:54:16.279000,RIC,3,0 days 00:01:50.671000,15.0,2.0,,Daniel Ricciardo,,0 days 00:00:31.492000,0 days 00:00:49.522000,0 days 00:00:29.657000,0 days 00:52:57.100000,0 days 00:53:46.622000,0 days 00:54:16.279000,317.0,194.0,216.0,310.0,False,SOFT,14.0,True,Red Bull Racing,0 days 00:52:25.608000,,1,16.0,False,,False,True,17.5,37.0,966.9,False,27.3,184,1.5,True,False,False,False,False,False,2 L,1 L,,,3256.279,110.671,,,31.492,49.522,29.657,3177.1,3226.622,3256.279,3145.608
2018,Belgian Grand Prix,13,Belgium,Spa-Francorchamps,0 days 00:56:06.425000,RIC,3,0 days 00:01:50.146000,16.0,2.0,,Daniel Ricciardo,,0 days 00:00:31.026000,0 days 00:00:49.600000,0 days 00:00:29.520000,0 days 00:54:47.305000,0 days 00:55:36.905000,0 days 00:56:06.425000,333.0,190.0,215.0,313.0,True,SOFT,15.0,True,Red Bull Racing,0 days 00:54:16.279000,,1,16.0,False,,False,True,17.2,37.6,966.9,False,27.1,39,2.4,True,False,False,False,False,False,2 L,1 L,,,3366.425,110.146,,,31.026,49.6,29.52,3287.305,3336.905,3366.425,3256.279
