Year,GrandPrix,Round,Country,Location,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,DriverFullName,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,HasGreen,HasYellow,HasSafetyCar,HasRedFlag,HasVSC,HasVSCEnding,GapToLeader,IntervalToPositionAhead,GapToLeaderSeconds,IntervalToPositionAheadSeconds,TimeSeconds,LapTimeSeconds,PitInTimeSeconds,PitOutTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,Sector1SessionTimeSeconds,Sector2SessionTimeSeconds,Sector3SessionTimeSeconds,LapStartTimeSeconds
2018,Canadian Grand Prix,7,Canada,Montréal,0 days 01:18:14.772000,VER,33,0 days 00:01:14.132000,54.0,2.0,,Max Verstappen,,0 days 00:00:20.421000,0 days 00:00:23.581000,0 days 00:00:30.130000,0 days 01:17:21.061000,0 days 01:17:44.642000,0 days 01:18:14.772000,257.0,280.0,284.0,305.0,True,SUPERSOFT,38.0,True,Red Bull Racing,0 days 01:17:00.640000,,1,3.0,False,,False,True,21.1,27.3,1017.2,False,34.6,21,2.9,True,False,False,False,False,False,+10.481,+6.752,10.481,6.752,4694.772,74.132,,,20.421,23.581,30.13,4641.061,4664.642,4694.772,4620.64
2018,Canadian Grand Prix,7,Canada,Montréal,0 days 01:19:28.989000,VER,33,0 days 00:01:14.217000,55.0,2.0,,Max Verstappen,,0 days 00:00:20.472000,0 days 00:00:23.619000,0 days 00:00:30.126000,0 days 01:18:35.244000,0 days 01:18:58.863000,0 days 01:19:28.989000,256.0,280.0,286.0,307.0,False,SUPERSOFT,39.0,True,Red Bull Racing,0 days 01:18:14.772000,,1,3.0,False,,False,True,21.0,27.2,1017.3,False,34.2,10,1.1,True,False,False,False,False,False,+9.807,+6.530,9.807,6.53,4768.989,74.217,,,20.472,23.619,30.126,4715.244,4738.863,4768.989,4694.772
2018,Canadian Grand Prix,7,Canada,Montréal,0 days 01:20:43.426000,VER,33,0 days 00:01:14.437000,56.0,2.0,,Max Verstappen,,0 days 00:00:20.627000,0 days 00:00:23.652000,0 days 00:00:30.158000,0 days 01:19:49.616000,0 days 01:20:13.268000,0 days 01:20:43.426000,259.0,282.0,286.0,309.0,False,SUPERSOFT,40.0,True,Red Bull Racing,0 days 01:19:28.989000,,1,3.0,False,,False,True,20.9,27.6,1017.1,False,33.8,6,3.0,True,False,False,False,False,False,+9.790,+4.221,9.79,4.221,4843.426,74.437,,,20.627,23.652,30.158,4789.616,4813.268,4843.426,4768.989
2018,Canadian Grand Prix,7,Canada,Montréal,0 days 01:21:58.485000,VER,33,0 days 00:01:15.059000,57.0,2.0,,Max Verstappen,,0 days 00:00:20.663000,0 days 00:00:23.958000,0 days 00:00:30.438000,0 days 01:21:04.089000,0 days 01:21:28.047000,0 days 01:21:58.485000,257.0,283.0,287.0,313.0,False,SUPERSOFT,41.0,True,Red Bull Racing,0 days 01:20:43.426000,,1,3.0,False,,False,True,20.6,27.4,1017.3,False,33.4,5,3.2,True,False,False,False,False,False,+10.806,+4.562,10.806,4.562,4918.485,75.059,,,20.663,23.958,30.438,4864.089,4888.047,4918.485,4843.426
2018,Canadian Grand Prix,7,Canada,Montréal,0 days 01:23:13.473000,VER,33,0 days 00:01:14.988000,58.0,2.0,,Max Verstappen,,0 days 00:00:20.921000,0 days 00:00:23.910000,0 days 00:00:30.157000,0 days 01:22:19.406000,0 days 01:22:43.316000,0 days 01:23:13.473000,259.0,281.0,289.0,313.0,False,SUPERSOFT,42.0,True,Red Bull Racing,0 days 01:21:58.485000,,1,3.0,False,,False,True,20.4,27.3,1017.3,False,33.3,347,2.5,True,False,False,False,False,False,+11.770,+4.465,11.77,4.465,4993.473,74.988,,,20.921,23.91,30.157,4939.406,4963.316,4993.473,4918.485
2018,Canadian Grand Prix,7,Canada,Montréal,0 days 01:24:28.160000,VER,33,0 days 00:01:14.687000,59.0,2.0,,Max Verstappen,,0 days 00:00:20.645000,0 days 00:00:23.972000,0 days 00:00:30.070000,0 days 01:23:34.118000,0 days 01:23:58.090000,0 days 01:24:28.160000,259.0,287.0,294.0,326.0,False,SUPERSOFT,43.0,True,Red Bull Racing,0 days 01:23:13.473000,,1,3.0,False,,False,True,20.4,27.7,1017.1,False,33.2,350,2.7,True,False,False,False,False,False,+12.314,+4.629,12.314,4.629,5068.16,74.687,,,20.645,23.972,30.07,5014.118,5038.09,5068.16,4993.473
2018,Canadian Grand Prix,7,Canada,Montréal,0 days 01:25:42.941000,VER,33,0 days 00:01:14.781000,60.0,2.0,,Max Verstappen,,0 days 00:00:20.817000,0 days 00:00:23.924000,0 days 00:00:30.040000,0 days 01:24:48.977000,0 days 01:25:12.901000,0 days 01:25:42.941000,259.0,287.0,292.0,328.0,False,SUPERSOFT,44.0,True,Red Bull Racing,0 days 01:24:28.160000,,1,3.0,False,,False,True,20.7,28.4,1017.2,False,33.1,351,4.0,True,False,False,False,False,False,+12.530,+4.477,12.53,4.477,5142.941,74.781,,,20.817,23.924,30.04,5088.977,5112.901,5142.941,5068.16
2018,Canadian Grand Prix,7,Canada,Montréal,0 days 01:26:57.239000,VER,33,0 days 00:01:14.298000,61.0,2.0,,Max Verstappen,,0 days 00:00:20.527000,0 days 00:00:23.678000,0 days 00:00:30.093000,0 days 01:26:03.468000,0 days 01:26:27.146000,0 days 01:26:57.239000,257.0,279.0,285.0,305.0,False,SUPERSOFT,45.0,True,Red Bull Racing,0 days 01:25:42.941000,,1,3.0,False,,False,True,20.8,28.6,1017.2,False,33.0,357,4.1,True,False,False,False,False,False,+12.227,+4.389,12.227,4.389,5217.239,74.298,,,20.527,23.678,30.093,5163.468,5187.146,5217.239,5142.941
2018,Canadian Grand Prix,7,Canada,Montréal,0 days 01:28:11.423000,VER,33,0 days 00:01:14.184000,62.0,2.0,,Max Verstappen,,0 days 00:00:20.383000,0 days 00:00:23.669000,0 days 00:00:30.132000,0 days 01:27:17.622000,0 days 01:27:41.291000,0 days 01:28:11.423000,257.0,281.0,285.0,306.0,False,SUPERSOFT,46.0,True,Red Bull Racing,0 days 01:26:57.239000,,1,3.0,False,,False,True,20.8,28.3,1017.0,False,33.0,359,3.5,True,False,False,False,False,False,+11.799,+3.999,11.799,3.999,5291.423,74.184,,,20.383,23.669,30.132,5237.622,5261.291,5291.423,5217.239
2018,Canadian Grand Prix,7,Canada,Montréal,0 days 01:29:25.775000,VER,33,0 days 00:01:14.352000,63.0,2.0,,Max Verstappen,,0 days 00:00:20.580000,0 days 00:00:23.659000,0 days 00:00:30.113000,0 days 01:28:32.003000,0 days 01:28:55.662000,0 days 01:29:25.775000,258.0,282.0,290.0,313.0,False,SUPERSOFT,47.0,True,Red Bull Racing,0 days 01:28:11.423000,,1,3.0,False,,False,True,20.7,28.6,1017.0,False,33.2,354,3.9,True,False,False,False,False,False,+11.176,+3.459,11.176,3.459,5365.775,74.352,,,20.58,23.659,30.113,5312.003,5335.662,5365.775,5291.423
