Year,GrandPrix,Round,Country,Location,Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,DriverFullName,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed,HasGreen,HasYellow,HasSafetyCar,HasRedFlag,HasVSC,HasVSCEnding,GapToLeader,IntervalToPositionAhead,GapToLeaderSeconds,IntervalToPositionAheadSeconds,TimeSeconds,LapTimeSeconds,PitInTimeSeconds,PitOutTimeSeconds,Sector1TimeSeconds,Sector2TimeSeconds,Sector3TimeSeconds,Sector1SessionTimeSeconds,Sector2SessionTimeSeconds,Sector3SessionTimeSeconds,LapStartTimeSeconds
2020,Styrian Grand Prix,2,Austria,Spielberg,0 days 01:08:53.736000,RUS,63,0 days 00:01:10.469000,29.0,1.0,,George Russell,,0 days 00:00:17.554000,0 days 00:00:31.475000,0 days 00:00:21.440000,0 days 01:08:00.821000,0 days 01:08:32.296000,0 days 01:08:53.736000,294.0,228.0,273.0,295.0,False,SOFT,29.0,True,Williams,0 days 01:07:43.267000,,1,16.0,False,,False,True,21.7,33.0,945.8,False,43.7,99,1.8,True,False,False,False,False,False,+61.177,+2.175,61.177,2.175,4133.736,70.469,,,17.554,31.475,21.44,4080.821,4112.296,4133.736,4063.267
2020,Styrian Grand Prix,2,Austria,Spielberg,0 days 01:10:04.085000,RUS,63,0 days 00:01:10.349000,30.0,1.0,,George Russell,,0 days 00:00:17.636000,0 days 00:00:31.328000,0 days 00:00:21.385000,0 days 01:09:11.372000,0 days 01:09:42.700000,0 days 01:10:04.085000,300.0,231.0,275.0,298.0,True,SOFT,30.0,True,Williams,0 days 01:08:53.736000,,1,16.0,False,,False,True,21.6,34.1,945.8,False,43.6,82,2.4,True,False,False,False,False,False,+62.751,+2.062,62.751,2.062,4204.085,70.349,,,17.636,31.328,21.385,4151.372,4182.7,4204.085,4133.736
2020,Styrian Grand Prix,2,Austria,Spielberg,0 days 01:11:14.602000,RUS,63,0 days 00:01:10.517000,31.0,1.0,,George Russell,,0 days 00:00:17.647000,0 days 00:00:31.309000,0 days 00:00:21.561000,0 days 01:10:21.732000,0 days 01:10:53.041000,0 days 01:11:14.602000,300.0,228.0,274.0,294.0,False,SOFT,31.0,True,Williams,0 days 01:10:04.085000,,1,16.0,False,,False,True,21.6,31.0,945.9,False,42.5,86,3.3,True,False,False,False,False,False,+64.708,+2.056,64.708,2.056,4274.602,70.517,,,17.647,31.309,21.561,4221.732,4253.041,4274.602,4204.085
2020,Styrian Grand Prix,2,Austria,Spielberg,0 days 01:12:25.793000,RUS,63,0 days 00:01:11.191000,32.0,1.0,,George Russell,,0 days 00:00:17.615000,0 days 00:00:31.977000,0 days 00:00:21.599000,0 days 01:11:32.217000,0 days 01:12:04.194000,0 days 01:12:25.793000,301.0,229.0,277.0,301.0,False,SOFT,32.0,True,Williams,0 days 01:11:14.602000,,1,15.0,False,,False,True,21.1,32.0,945.8,False,42.5,90,3.1,True,False,False,False,False,False,+67.165,+1.190,67.165,1.19,4345.793,71.191,,,17.615,31.977,21.599,4292.217,4324.194,4345.793,4274.602
2020,Styrian Grand Prix,2,Austria,Spielberg,0 days 01:13:37.486000,RUS,63,0 days 00:01:11.693000,33.0,1.0,,George Russell,,0 days 00:00:17.545000,0 days 00:00:31.279000,0 days 00:00:22.869000,0 days 01:12:43.338000,0 days 01:13:14.617000,0 days 01:13:37.486000,303.0,225.0,281.0,299.0,False,SOFT,33.0,True,Williams,0 days 01:12:25.793000,,1,15.0,False,,False,True,20.8,33.8,945.8,False,40.1,83,3.2,True,False,False,False,False,False,+70.120,+3.246,70.12,3.246,4417.486,71.693,,,17.545,31.279,22.869,4363.338,4394.617,4417.486,4345.793
2020,Styrian Grand Prix,2,Austria,Spielberg,0 days 01:14:51.351000,RUS,63,0 days 00:01:13.865000,34.0,1.0,,George Russell,0 days 01:14:48.137000,0 days 00:00:17.463000,0 days 00:00:31.622000,0 days 00:00:24.780000,0 days 01:13:54.949000,0 days 01:14:26.571000,0 days 01:14:51.351000,300.0,222.0,,295.0,False,SOFT,34.0,True,Williams,0 days 01:13:37.486000,,1,16.0,False,,False,False,20.6,34.0,945.8,False,39.9,76,2.1,True,False,False,False,False,False,+64.509,+4.608,64.509,4.608,4491.351,73.865,4488.137,,17.463,31.622,24.78,4434.949,4466.571,4491.351,4417.486
2020,Styrian Grand Prix,2,Austria,Spielberg,0 days 01:16:17.580000,RUS,63,0 days 00:01:26.229000,35.0,2.0,0 days 01:15:10.424000,George Russell,,0 days 00:00:34.731000,0 days 00:00:30.655000,0 days 00:00:20.843000,0 days 01:15:26.082000,0 days 01:15:56.737000,0 days 01:16:17.580000,299.0,236.0,277.0,295.0,False,MEDIUM,1.0,True,Williams,0 days 01:14:51.351000,,1,17.0,False,,False,False,20.9,33.4,945.8,False,39.9,86,2.6,True,False,False,False,False,False,1 L,+4.789,,4.789,4577.58,86.229,,4510.424,34.731,30.655,20.843,4526.082,4556.737,4577.58,4491.351
2020,Styrian Grand Prix,2,Austria,Spielberg,0 days 01:17:26.181000,RUS,63,0 days 00:01:08.601000,36.0,2.0,,George Russell,,0 days 00:00:17.390000,0 days 00:00:30.437000,0 days 00:00:20.774000,0 days 01:16:34.970000,0 days 01:17:05.407000,0 days 01:17:26.181000,290.0,234.0,278.0,288.0,True,MEDIUM,2.0,True,Williams,0 days 01:16:17.580000,,1,17.0,False,,False,True,20.8,33.0,945.8,False,39.6,95,2.7,True,False,False,False,False,False,1 L,+2.326,,2.326,4646.181,68.601,,,17.39,30.437,20.774,4594.97,4625.407,4646.181,4577.58
2020,Styrian Grand Prix,2,Austria,Spielberg,0 days 01:18:35.025000,RUS,63,0 days 00:01:08.844000,37.0,2.0,,George Russell,,0 days 00:00:17.441000,0 days 00:00:30.561000,0 days 00:00:20.842000,0 days 01:17:43.622000,0 days 01:18:14.183000,0 days 01:18:35.025000,294.0,238.0,277.0,297.0,False,MEDIUM,3.0,True,Williams,0 days 01:17:26.181000,,1,17.0,False,,False,True,20.9,33.3,945.8,False,39.1,81,1.9,True,False,False,False,False,False,1 L,+1.535,,1.535,4715.025,68.844,,,17.441,30.561,20.842,4663.622,4694.183,4715.025,4646.181
2020,Styrian Grand Prix,2,Austria,Spielberg,0 days 01:19:43.896000,RUS,63,0 days 00:01:08.871000,38.0,2.0,,George Russell,,0 days 00:00:17.293000,0 days 00:00:30.667000,0 days 00:00:20.911000,0 days 01:18:52.318000,0 days 01:19:22.985000,0 days 01:19:43.896000,293.0,234.0,279.0,297.0,False,MEDIUM,4.0,True,Williams,0 days 01:18:35.025000,,1,17.0,False,,False,True,21.1,33.6,945.8,False,38.7,85,1.1,True,False,False,False,False,False,1 L,+1.126,,1.126,4783.896,68.871,,,17.293,30.667,20.911,4732.318,4762.985,4783.896,4715.025
